id_venda,id_produto,id_cliente,id_regiao,data,quantidade,valor_total
3172,1,878,3,2023-06-09,1,18.87
3173,63,165,5,2024-11-01,1,45.44
3174,23,668,5,2024-11-26,1,31.45
3175,89,468,5,2024-03-31,1,87.28
3176,99,304,5,2023-01-12,1,127.7
3177,66,616,1,2023-03-15,1,47.46
3178,9,979,1,2023-12-28,2,197.3
3179,49,718,1,2023-07-23,2,211.42
3180,70,999,4,2023-10-08,1,106.18
3181,72,900,3,2023-09-19,1,77.61
3182,34,261,1,2023-12-04,1,109.05
3183,87,886,2,2023-02-21,1,78.94
3184,39,692,2,2024-01-10,1,90.97
3185,10,689,5,2023-12-18,1,98.55
3186,11,190,2,2023-11-23,1,73.71
3187,65,96,1,2024-08-25,1,39.87
3188,44,722,1,2023-10-23,1,84.35
3189,48,218,2,2024-12-08,2,166.38
3190,99,88,5,2024-04-03,2,255.4
3191,66,542,3,2023-10-31,1,47.46
3192,64,923,1,2024-05-17,2,113.9
3193,38,188,1,2023-08-01,3,416.76
3194,14,335,3,2023-01-13,1,92.29
3195,5,924,3,2024-04-22,1,112.11
3196,69,809,1,2024-03-31,1,51.54
3197,92,684,3,2024-04-16,3,184.71
3198,79,592,2,2024-10-09,2,153.14
3199,39,843,1,2024-06-15,1,90.97
3200,40,124,5,2023-01-06,1,39.15
3201,38,284,4,2023-01-19,1,138.92
3202,59,951,1,2023-12-21,1,55.21
3203,100,645,2,2023-09-26,1,116.51
3204,5,411,3,2024-01-16,2,224.22
3205,86,87,1,2023-02-05,1,39.91
3206,61,928,2,2023-11-11,2,77.16
3207,89,330,2,2023-02-27,2,174.56
3208,98,569,3,2024-02-16,2,62.9
3209,35,849,1,2023-04-13,1,50.16
3210,32,443,5,2023-03-26,1,69.75
3211,89,600,2,2023-11-09,1,87.28
3212,43,577,4,2023-08-07,1,16.45
3213,78,220,2,2024-08-14,1,98.14
3214,22,645,2,2024-08-29,1,64.55
3215,22,996,3,2023-10-31,1,64.55
3216,60,190,2,2023-04-15,1,62.36
3217,54,768,4,2024-09-30,1,22.78
3218,30,102,4,2023-08-09,1,15.29
3219,5,489,2,2023-08-01,1,112.11
3220,71,452,2,2024-09-16,1,73.15
3221,71,378,2,2023-12-17,1,73.15
3222,49,769,2,2023-08-28,1,105.71
3223,9,493,2,2023-08-16,1,98.65
3224,73,320,5,2023-02-05,1,35.61
3225,53,576,5,2023-11-12,1,56.17
3226,69,516,2,2023-01-03,2,103.08
3227,30,845,5,2023-04-23,1,15.29
3228,75,952,5,2024-10-17,1,63.03
3229,99,837,5,2024-06-29,1,127.7
3230,87,37,1,2023-04-06,1,78.94
3231,79,787,4,2024-04-19,1,76.57
3232,63,479,5,2023-08-12,1,45.44
3233,44,607,2,2023-03-16,1,84.35
3234,17,100,3,2023-12-12,1,45.48
3235,19,746,3,2024-09-08,1,45.74
3236,41,96,1,2023-07-16,1,7.74
3237,94,759,3,2023-12-03,1,86.5
3238,81,243,1,2023-11-28,3,102.78
3239,75,164,1,2023-08-23,1,63.03
3240,62,883,4,2024-03-18,1,121.82
3241,12,22,1,2024-06-07,1,76.46
3242,50,525,3,2024-03-06,1,47.99
3243,96,821,4,2023-10-26,1,95.83
3244,72,739,3,2024-05-19,1,77.61
3245,91,740,2,2023-06-30,1,81.85
3246,97,445,5,2024-03-22,1,60.8
3247,55,637,5,2023-05-02,1,97.29
3248,13,372,4,2023-07-22,1,50.23
3249,64,254,5,2023-02-03,2,113.9
3250,85,406,1,2023-12-30,1,70.1
3251,37,28,1,2024-07-11,1,18.02
3252,40,469,2,2024-01-07,1,39.15
3253,43,691,1,2023-01-09,1,16.45
3254,86,125,5,2024-10-30,1,39.91
3255,6,508,4,2024-06-07,1,44.8
3256,50,399,4,2024-05-24,1,47.99
3257,26,603,4,2023-09-05,1,59.89
3258,89,680,3,2023-10-20,1,87.28
3259,40,452,2,2024-02-11,1,39.15
3260,37,298,3,2023-08-12,2,36.04
3261,89,859,1,2023-06-02,1,87.28
3262,45,128,4,2023-03-10,1,50.07
3263,4,681,5,2023-09-16,1,30.89
3264,90,271,2,2023-10-12,1,72.41
3265,49,313,5,2024-09-12,2,211.42
3266,81,699,5,2024-06-23,1,34.26
3267,60,548,5,2024-11-01,1,62.36
3268,30,618,1,2023-11-25,1,15.29
3269,45,995,2,2024-12-04,1,50.07
3270,44,526,4,2024-09-30,1,84.35
3271,74,42,3,2024-11-07,1,46.78
3272,86,667,5,2023-04-22,1,39.91
3273,22,581,3,2024-08-22,1,64.55
3274,61,597,1,2023-05-21,1,38.58
3275,50,902,5,2024-07-13,2,95.98
3276,88,217,4,2024-11-14,2,118.46
3277,53,826,4,2024-03-26,2,112.34
3278,45,23,4,2023-08-17,1,50.07
3279,27,355,2,2024-01-04,1,28.59
3280,11,755,3,2024-06-13,2,147.42
3281,95,138,3,2024-10-14,1,53.06
3282,13,10,1,2023-04-24,1,50.23
3283,51,165,5,2024-07-07,2,39.24
3284,5,429,2,2023-09-16,2,224.22
3285,7,302,1,2024-01-09,1,73.47
3286,58,767,3,2023-03-17,1,102.1
3287,39,497,4,2023-12-26,1,90.97
3288,67,443,5,2024-12-28,2,149.94
3289,58,243,1,2023-11-03,2,204.2
3290,16,223,5,2024-05-17,1,55.58
3291,66,392,2,2023-11-02,1,47.46
3292,49,585,4,2023-06-08,2,211.42
3293,93,468,5,2023-03-29,1,100.91
3294,19,468,5,2023-10-27,1,45.74
3295,43,85,4,2023-05-14,4,65.8
3296,57,54,3,2024-02-05,1,69.77
3297,58,957,3,2024-11-29,1,102.1
3298,47,423,2,2024-12-14,1,70.27
3299,95,185,2,2023-02-06,1,53.06
3300,37,672,2,2024-02-10,2,36.04
3301,75,928,2,2023-07-10,1,63.03
3302,59,6,2,2023-09-28,5,276.05
3303,84,642,3,2024-10-13,1,95.87
3304,44,634,3,2023-05-14,1,84.35
3305,80,356,4,2023-10-28,1,19.16
3306,28,760,1,2023-02-22,1,64.81
3307,44,170,4,2023-07-28,1,84.35
3308,99,419,1,2024-01-03,1,127.7
3309,84,868,1,2024-03-30,1,95.87
3310,17,890,1,2024-09-04,1,45.48
3311,58,310,3,2024-09-30,1,102.1
3312,54,257,2,2023-07-12,1,22.78
3313,11,161,1,2024-01-24,1,73.71
3314,64,733,2,2024-10-15,1,56.95
3315,49,981,3,2024-02-01,1,105.71
3316,75,220,2,2024-10-17,1,63.03
3317,69,766,2,2024-06-25,1,51.54
3318,61,90,4,2024-08-13,1,38.58
3319,51,535,3,2023-05-08,2,39.24
3320,44,470,1,2024-08-30,2,168.7
3321,89,915,1,2024-04-02,1,87.28
3322,97,912,3,2023-06-04,1,60.8
3323,60,287,3,2023-11-20,2,124.72
3324,88,288,3,2023-11-24,1,59.23
3325,79,754,1,2023-06-28,2,153.14
3326,90,953,1,2023-03-01,2,144.82
3327,41,765,1,2023-12-17,2,15.48
3328,37,10,1,2023-02-13,1,18.02
3329,60,627,1,2023-02-10,1,62.36
3330,71,780,5,2023-09-16,1,73.15
3331,38,383,4,2023-09-28,1,138.92
3332,22,44,4,2024-06-17,2,129.1
3333,46,172,4,2023-07-07,1,38.35
3334,38,504,3,2024-04-22,1,138.92
3335,60,13,3,2023-02-04,2,124.72
3336,47,774,2,2024-05-18,2,140.54
3337,36,100,3,2024-01-01,2,119.76
3338,92,316,1,2023-08-07,2,123.14
3339,32,330,2,2023-12-17,1,69.75
3340,89,606,1,2023-06-13,1,87.28
3341,43,245,5,2024-08-05,2,32.9
3342,93,467,1,2024-01-18,1,100.91
3343,55,59,2,2024-11-21,1,97.29
3344,70,147,5,2023-02-02,1,106.18
3345,22,128,4,2024-06-29,1,64.55
3346,42,958,1,2024-07-12,1,67.93
3347,38,338,3,2024-05-02,1,138.92
3348,50,601,1,2024-09-27,1,47.99
3349,9,883,4,2024-12-02,1,98.65
3350,35,405,2,2024-07-14,1,50.16
3351,7,17,1,2023-11-17,1,73.47
3352,86,94,4,2024-10-20,1,39.91
3353,21,600,2,2023-08-01,2,175.84
3354,56,17,1,2024-09-08,1,85.52
3355,53,128,4,2023-10-18,1,56.17
3356,91,131,3,2023-12-15,1,81.85
3357,43,846,1,2024-09-28,1,16.45
3358,78,50,3,2024-08-30,1,98.14
3359,21,943,3,2024-06-09,2,175.84
3360,88,839,5,2024-05-29,1,59.23
3361,74,981,3,2023-03-10,2,93.56
3362,81,614,2,2024-09-27,1,34.26
3363,10,512,5,2023-12-14,1,98.55
3364,100,251,2,2024-11-29,1,116.51
3365,87,247,5,2024-04-03,3,236.82
3366,79,647,2,2023-10-26,1,76.57
3367,89,267,2,2024-02-07,1,87.28
3368,47,14,2,2023-12-04,1,70.27
3369,29,295,4,2023-11-27,1,66.49
3370,44,21,4,2023-09-09,1,84.35
3371,60,626,3,2024-10-28,1,62.36
3372,3,171,5,2024-09-24,1,59.07
3373,81,59,2,2024-02-06,1,34.26
3374,55,795,2,2024-07-03,1,97.29
3375,72,413,5,2024-01-04,2,155.22
3376,12,783,3,2024-09-10,2,152.92
3377,43,749,4,2023-01-17,2,32.9
3378,56,766,2,2023-02-24,1,85.52
3379,100,679,5,2023-06-26,1,116.51
3380,46,906,4,2023-12-17,1,38.35
3381,38,592,2,2023-09-01,1,138.92
3382,3,384,5,2024-06-07,1,59.07
3383,4,584,3,2024-03-25,1,30.89
3384,50,820,3,2023-09-16,1,47.99
3385,6,546,1,2024-03-05,1,44.8
3386,14,506,3,2024-04-06,2,184.58
3387,2,895,3,2024-10-25,1,39.06
3388,10,203,2,2023-05-09,1,98.55
3389,63,759,3,2023-10-10,1,45.44
3390,77,692,2,2023-07-09,1,43.08
3391,48,627,1,2023-08-29,1,83.19
3392,25,956,1,2023-06-23,2,89.52
3393,77,139,1,2024-05-21,2,86.16
3394,90,476,2,2024-11-12,1,72.41
3395,34,99,4,2024-11-27,2,218.1
3396,92,785,3,2024-09-17,5,307.85
3397,98,769,2,2024-09-26,2,62.9
3398,61,234,2,2024-06-08,2,77.16
3399,54,82,5,2024-06-21,1,22.78
3400,38,43,1,2023-01-17,1,138.92
3401,41,78,5,2024-05-15,1,7.74
3402,62,400,2,2024-03-19,1,121.82
3403,31,150,3,2024-01-12,5,267.25
3404,34,195,2,2023-10-13,1,109.05
3405,8,197,2,2024-03-26,2,86.0
3406,78,357,1,2024-04-19,2,196.28
3407,62,262,2,2023-10-04,2,243.64
3408,100,843,1,2023-07-13,5,582.55
3409,48,808,4,2024-04-08,1,83.19
3410,23,686,3,2023-06-15,1,31.45
3411,54,34,3,2024-05-20,1,22.78
3412,90,425,1,2024-04-25,1,72.41
3413,9,936,4,2023-10-16,1,98.65
3414,56,532,1,2023-03-19,1,85.52
3415,82,315,3,2023-04-20,2,111.56
3416,58,802,2,2024-01-07,1,102.1
3417,95,250,4,2024-09-08,1,53.06
3418,40,234,2,2024-11-01,1,39.15
3419,80,324,1,2024-07-28,1,19.16
3420,53,116,5,2024-08-21,1,56.17
3421,38,490,4,2023-07-24,2,277.84
3422,70,589,5,2023-03-19,1,106.18
3423,100,402,2,2023-05-24,2,233.02
3424,30,668,5,2024-03-18,1,15.29
3425,73,616,1,2024-03-20,2,71.22
3426,67,537,2,2024-12-31,1,74.97
3427,87,579,5,2024-07-29,1,78.94
3428,48,554,4,2023-10-21,1,83.19
3429,91,489,2,2023-09-11,2,163.7
3430,33,240,2,2023-05-22,1,68.43
3431,54,322,4,2023-05-13,1,22.78
3432,98,304,5,2023-09-03,5,157.25
3433,18,905,3,2024-09-03,2,107.78
3434,69,90,4,2023-11-28,1,51.54
3435,72,974,1,2024-08-08,1,77.61
3436,86,270,5,2024-01-23,1,39.91
3437,96,644,1,2023-04-12,1,95.83
3438,9,436,5,2024-06-04,1,98.65
3439,80,240,2,2024-08-27,3,57.48
3440,14,427,1,2023-02-18,3,276.87
3441,96,69,5,2024-10-02,1,95.83
3442,7,828,1,2024-07-02,1,73.47
3443,6,545,3,2023-05-14,1,44.8
3444,99,409,1,2024-02-08,5,638.5
3445,45,198,1,2023-02-13,5,250.35
3446,24,839,5,2024-02-26,1,92.43
3447,85,970,5,2023-08-06,2,140.2
3448,31,953,1,2024-07-22,1,53.45
3449,50,756,4,2024-10-05,1,47.99
3450,83,748,2,2023-09-21,1,53.01
3451,94,167,2,2024-11-15,1,86.5
3452,52,364,5,2024-05-01,1,106.68
3453,93,619,1,2023-10-28,1,100.91
3454,25,280,4,2023-12-05,1,44.76
3455,62,125,5,2024-02-17,3,365.46
3456,94,188,1,2024-09-07,1,86.5
3457,8,31,2,2024-02-12,1,43.0
3458,72,610,5,2023-08-05,1,77.61
3459,59,429,2,2024-03-18,1,55.21
3460,92,41,3,2024-12-30,1,61.57
3461,45,602,3,2024-09-01,1,50.07
3462,81,116,5,2023-01-20,1,34.26
3463,67,398,1,2024-01-20,1,74.97
3464,11,431,4,2024-11-20,1,73.71
3465,47,474,1,2024-09-07,1,70.27
3466,3,455,5,2024-04-27,1,59.07
3467,24,215,5,2023-04-10,1,92.43
3468,99,551,5,2023-04-13,1,127.7
3469,67,937,5,2023-08-15,2,149.94
3470,7,935,4,2024-10-13,1,73.47
3471,6,78,5,2024-07-08,1,44.8
3472,41,267,2,2023-12-20,2,15.48
3473,24,224,2,2023-05-30,1,92.43
3474,19,170,4,2023-09-16,1,45.74
3475,39,288,3,2024-04-13,2,181.94
3476,57,84,5,2024-10-26,2,139.54
3477,85,528,4,2023-11-02,4,280.4
3478,100,154,2,2024-06-26,1,116.51
3479,78,234,2,2023-10-28,1,98.14
3480,67,811,3,2023-03-04,1,74.97
3481,64,388,5,2024-04-29,1,56.95
3482,14,553,2,2024-06-14,1,92.29
3483,96,547,3,2023-10-09,1,95.83
3484,7,48,5,2023-10-18,3,220.41
3485,41,858,5,2024-05-28,1,7.74
3486,44,985,2,2024-09-08,1,84.35
3487,82,489,2,2024-12-24,1,55.78
3488,20,226,2,2023-04-16,1,78.71
3489,5,875,1,2024-08-19,1,112.11
3490,93,436,5,2023-12-18,1,100.91
3491,48,341,3,2023-11-22,1,83.19
3492,42,340,2,2024-03-26,1,67.93
3493,8,987,4,2023-04-14,2,86.0
3494,39,427,1,2023-09-20,2,181.94
3495,14,929,3,2024-12-27,1,92.29
3496,71,935,4,2023-07-20,1,73.15
3497,35,367,2,2024-11-03,2,100.32
3498,47,557,1,2024-01-19,2,140.54
3499,91,944,3,2023-06-24,1,81.85
3500,52,336,1,2024-11-05,1,106.68
3501,8,148,5,2024-08-02,1,43.0
3502,83,743,3,2024-08-08,2,106.02
3503,91,149,3,2023-07-02,5,409.25
3504,50,143,3,2024-12-30,1,47.99
3505,40,551,5,2023-04-17,2,78.3
3506,3,278,4,2024-10-16,1,59.07
3507,79,352,1,2023-08-17,4,306.28
3508,81,350,3,2024-05-20,1,34.26
3509,76,23,4,2023-05-29,2,160.44
3510,27,700,3,2023-07-08,1,28.59
3511,94,559,5,2023-06-28,1,86.5
3512,98,99,4,2023-10-24,1,31.45
3513,95,513,1,2023-08-24,4,212.24
3514,36,871,4,2024-04-19,2,119.76
3515,4,871,4,2024-09-22,2,61.78
3516,99,316,1,2024-04-29,3,383.1
3517,98,16,3,2023-09-17,1,31.45
3518,8,46,5,2023-10-06,1,43.0
3519,80,705,4,2023-07-13,1,19.16
3520,41,707,5,2023-04-15,1,7.74
3521,43,305,1,2023-11-26,1,16.45
3522,81,607,2,2024-12-20,1,34.26
3523,55,233,1,2024-12-10,1,97.29
3524,27,555,2,2023-07-30,1,28.59
3525,18,205,2,2023-09-16,1,53.89
3526,62,215,5,2023-07-11,1,121.82
3527,15,708,2,2024-08-20,4,157.92
3528,16,848,5,2024-06-29,2,111.16
3529,64,706,3,2023-10-27,4,227.8
3530,33,508,4,2024-11-29,1,68.43
3531,72,747,1,2024-12-19,1,77.61
3532,60,307,4,2023-07-18,2,124.72
3533,34,438,2,2023-07-31,1,109.05
3534,6,343,3,2023-05-29,1,44.8
3535,89,378,2,2023-12-02,1,87.28
3536,74,822,1,2024-06-25,1,46.78
3537,44,113,5,2024-07-02,1,84.35
3538,59,440,3,2024-09-20,1,55.21
3539,14,578,3,2024-03-10,1,92.29
3540,98,427,1,2024-02-28,1,31.45
3541,55,34,3,2023-10-24,1,97.29
3542,27,103,4,2024-01-03,2,57.18
3543,57,244,2,2023-08-09,1,69.77
3544,37,170,4,2023-08-21,1,18.02
3545,70,305,1,2023-11-16,2,212.36
3546,92,96,1,2024-03-24,1,61.57
3547,79,700,3,2023-02-08,1,76.57
3548,73,442,2,2024-03-16,1,35.61
3549,60,453,1,2023-05-04,1,62.36
3550,83,942,2,2024-11-03,1,53.01
3551,86,700,3,2023-10-23,2,79.82
3552,58,625,4,2024-08-18,1,102.1
3553,5,929,3,2023-11-15,1,112.11
3554,24,43,1,2023-06-12,1,92.43
3555,45,752,2,2023-09-20,1,50.07
3556,13,871,4,2024-12-08,1,50.23
3557,2,993,5,2024-08-21,1,39.06
3558,60,76,4,2023-03-11,1,62.36
3559,4,17,1,2023-12-06,1,30.89
3560,99,819,3,2023-09-23,1,127.7
3561,56,632,4,2023-08-15,1,85.52
3562,60,25,4,2023-09-07,2,124.72
3563,30,914,4,2024-07-27,1,15.29
3564,16,762,4,2023-07-08,1,55.58
3565,31,383,4,2023-11-01,1,53.45
3566,85,890,1,2024-01-22,1,70.1
3567,50,732,3,2023-08-20,1,47.99
3568,68,186,5,2023-08-24,1,53.8
3569,51,778,3,2023-09-03,2,39.24
3570,39,158,3,2023-06-02,2,181.94
3571,82,185,2,2024-11-21,1,55.78
3572,34,982,4,2024-02-01,1,109.05
3573,28,81,2,2023-11-05,2,129.62
3574,32,897,2,2024-05-11,5,348.75
3575,33,620,2,2024-10-20,2,136.86
3576,57,907,5,2024-12-10,1,69.77
3577,99,192,1,2023-08-28,1,127.7
3578,64,281,1,2024-05-20,1,56.95
3579,20,310,3,2023-08-07,2,157.42
3580,85,382,2,2024-09-05,1,70.1
3581,12,113,5,2024-03-02,1,76.46
3582,50,946,1,2023-02-02,2,95.98
3583,15,931,5,2023-09-20,1,39.48
3584,47,710,2,2023-10-24,2,140.54
3585,43,645,2,2024-03-20,1,16.45
3586,31,993,5,2024-10-21,1,53.45
3587,10,335,3,2023-02-19,1,98.55
3588,57,604,1,2024-09-17,2,139.54
3589,9,21,4,2023-07-11,1,98.65
3590,48,867,3,2024-07-21,1,83.19
3591,59,828,1,2023-05-18,3,165.63
3592,15,905,3,2023-10-01,1,39.48
3593,77,749,4,2024-01-10,1,43.08
3594,22,438,2,2024-12-12,1,64.55
3595,24,46,5,2023-03-24,1,92.43
3596,15,847,5,2023-02-03,1,39.48
3597,57,5,2,2024-04-09,1,69.77
3598,53,5,2,2023-03-27,1,56.17
3599,78,147,5,2023-12-25,1,98.14
3600,86,560,5,2023-01-08,1,39.91
3601,62,306,3,2023-02-10,1,121.82
3602,31,319,3,2023-09-11,1,53.45
3603,77,540,1,2024-05-16,1,43.08
3604,29,41,3,2024-04-06,1,66.49
3605,16,377,5,2023-07-31,1,55.58
3606,29,595,4,2024-08-17,1,66.49
3607,69,948,4,2023-01-08,2,103.08
3608,48,786,2,2023-01-26,1,83.19
3609,33,513,1,2023-09-26,3,205.29
3610,16,166,4,2024-06-27,4,222.32
3611,91,844,2,2024-12-23,1,81.85
3612,90,614,2,2024-03-03,1,72.41
3613,29,289,4,2024-01-12,1,66.49
3614,6,365,5,2024-04-03,2,89.6
3615,3,949,1,2024-10-29,1,59.07
3616,92,605,4,2024-11-25,1,61.57
3617,87,302,1,2024-07-14,1,78.94
3618,71,524,2,2023-11-02,2,146.3
3619,80,333,3,2024-04-04,2,38.32
3620,43,599,3,2023-10-29,1,16.45
3621,12,811,3,2023-05-30,1,76.46
3622,64,694,4,2024-11-28,1,56.95
3623,92,539,4,2024-11-11,1,61.57
3624,78,240,2,2023-11-17,2,196.28
3625,19,770,5,2024-05-23,1,45.74
3626,89,969,1,2024-04-02,1,87.28
3627,28,526,4,2023-07-18,1,64.81
3628,10,741,3,2024-07-19,2,197.1
3629,77,330,2,2024-10-04,2,86.16
3630,82,142,4,2024-06-20,1,55.78
3631,77,376,5,2023-06-22,2,86.16
3632,40,251,2,2024-06-16,1,39.15
3633,77,718,1,2024-08-18,1,43.08
3634,12,944,3,2024-12-07,1,76.46
3635,10,825,3,2023-05-28,1,98.55
3636,3,281,1,2024-07-12,1,59.07
3637,51,20,5,2023-07-26,3,58.86
3638,5,10,1,2024-12-04,1,112.11
3639,79,842,3,2024-09-18,1,76.57
3640,100,342,4,2023-09-01,1,116.51
3641,53,850,4,2023-02-03,1,56.17
3642,33,799,3,2023-02-13,2,136.86
3643,91,229,1,2024-09-30,1,81.85
3644,99,682,3,2023-08-02,1,127.7
3645,96,504,3,2024-05-03,2,191.66
3646,98,754,1,2024-03-29,1,31.45
3647,64,860,4,2024-03-23,1,56.95
3648,24,513,1,2024-03-15,1,92.43
3649,86,413,5,2024-01-20,1,39.91
3650,46,152,4,2024-04-21,5,191.75
3651,47,24,3,2023-08-09,2,140.54
3652,88,599,3,2023-07-25,1,59.23
3653,2,441,4,2024-03-15,2,78.12
3654,53,124,5,2023-10-11,1,56.17
3655,4,928,2,2024-07-16,1,30.89
3656,94,722,1,2024-09-18,1,86.5
3657,37,793,4,2024-02-24,1,18.02
3658,4,49,1,2024-04-27,1,30.89
3659,20,546,1,2024-03-11,1,78.71
3660,39,290,2,2024-08-08,2,181.94
3661,98,896,4,2023-03-24,1,31.45
3662,4,14,2,2023-11-25,1,30.89
3663,76,389,2,2024-04-09,1,80.22
3664,93,431,4,2023-01-06,1,100.91
3665,7,425,1,2024-06-03,1,73.47
3666,80,971,1,2023-01-14,1,19.16
3667,72,182,2,2023-01-16,2,155.22
3668,40,896,4,2024-02-16,1,39.15
3669,45,538,3,2023-04-22,1,50.07
3670,37,689,5,2024-02-07,1,18.02
3671,66,682,3,2024-10-07,1,47.46
3672,10,960,3,2024-03-30,1,98.55
3673,78,361,2,2024-12-08,1,98.14
3674,26,239,4,2023-12-08,1,59.89
3675,82,489,2,2023-06-17,1,55.78
3676,33,665,1,2023-10-06,1,68.43
3677,92,124,5,2023-09-20,1,61.57
3678,95,122,3,2023-07-17,1,53.06
3679,19,973,1,2024-09-17,2,91.48
3680,99,101,1,2024-07-02,1,127.7
3681,17,382,2,2023-04-25,2,90.96
3682,3,81,2,2023-09-19,1,59.07
3683,81,161,1,2023-11-03,2,68.52
3684,38,953,1,2023-01-28,1,138.92
3685,91,151,2,2023-10-29,1,81.85
3686,54,583,3,2024-10-29,1,22.78
3687,100,18,3,2024-04-27,3,349.53
3688,13,107,2,2023-08-16,1,50.23
3689,3,374,4,2023-04-20,1,59.07
3690,45,26,2,2023-09-09,1,50.07
3691,3,594,5,2024-09-13,2,118.14
3692,65,202,2,2023-03-02,1,39.87
3693,96,27,4,2024-08-29,2,191.66
3694,60,280,4,2023-04-06,1,62.36
3695,11,912,3,2023-10-20,1,73.71
3696,52,384,5,2023-06-11,1,106.68
3697,98,497,4,2023-08-18,4,125.8
3698,98,106,4,2023-06-11,1,31.45
3699,9,156,2,2023-12-12,3,295.95
3700,94,420,3,2023-11-27,1,86.5
3701,14,337,2,2023-10-25,1,92.29
3702,35,739,3,2023-06-23,1,50.16
3703,6,514,1,2024-01-06,1,44.8
3704,100,857,3,2023-02-19,2,233.02
3705,82,992,3,2024-04-30,3,167.34
3706,14,160,2,2023-01-07,2,184.58
3707,24,899,2,2024-07-24,1,92.43
3708,12,159,1,2024-07-10,1,76.46
3709,99,798,3,2024-12-13,1,127.7
3710,15,28,1,2023-06-10,4,157.92
3711,23,961,1,2023-04-19,1,31.45
3712,24,6,2,2024-04-16,1,92.43
3713,65,373,3,2024-03-30,1,39.87
3714,92,824,5,2023-04-16,1,61.57
3715,78,785,3,2023-07-07,5,490.7
3716,1,784,5,2024-04-22,1,18.87
3717,14,901,1,2024-08-30,1,92.29
3718,68,149,3,2024-06-22,1,53.8
3719,50,140,2,2024-12-23,1,47.99
3720,98,897,2,2024-01-09,1,31.45
3721,23,360,2,2023-08-20,1,31.45
3722,80,182,2,2023-02-06,2,38.32
3723,65,573,4,2023-08-13,3,119.61
3724,98,213,4,2023-01-26,1,31.45
3725,65,837,5,2024-01-14,1,39.87
3726,30,840,2,2024-02-15,3,45.87
3727,26,1000,5,2024-07-24,1,59.89
3728,8,726,4,2024-05-24,1,43.0
3729,92,504,3,2023-07-30,1,61.57
3730,47,742,1,2023-06-09,1,70.27
3731,56,884,3,2023-12-17,1,85.52
3732,9,697,5,2023-10-06,4,394.6
3733,12,649,2,2023-08-04,1,76.46
3734,98,51,4,2023-12-08,1,31.45
3735,24,983,1,2023-03-26,1,92.43
3736,5,888,2,2023-09-12,1,112.11
3737,32,345,3,2023-10-09,1,69.75
3738,86,194,2,2024-12-20,2,79.82
3739,56,971,1,2023-10-20,2,171.04
3740,62,438,2,2024-03-06,1,121.82
3741,74,275,5,2024-09-06,2,93.56
3742,81,383,4,2024-05-21,2,68.52
3743,75,978,5,2023-05-10,2,126.06
3744,67,296,3,2024-10-22,1,74.97
3745,53,893,1,2023-03-29,1,56.17
3746,93,889,5,2023-09-13,1,100.91
3747,24,158,3,2024-10-06,1,92.43
3748,85,153,1,2023-12-29,1,70.1
3749,53,145,3,2023-02-20,1,56.17
3750,92,126,4,2023-11-12,2,123.14
3751,80,752,2,2023-09-14,2,38.32
3752,50,166,4,2023-07-13,2,95.98
3753,46,822,1,2024-09-11,1,38.35
3754,56,901,1,2023-06-22,1,85.52
3755,63,337,2,2024-03-11,1,45.44
3756,83,461,3,2024-03-16,1,53.01
3757,37,497,4,2023-09-21,1,18.02
3758,30,982,4,2023-03-22,1,15.29
3759,25,672,2,2023-03-29,1,44.76
3760,79,610,5,2023-01-05,2,153.14
3761,80,526,4,2024-12-29,1,19.16
3762,40,939,3,2023-09-21,1,39.15
3763,28,897,2,2024-07-30,1,64.81
3764,64,925,1,2024-02-12,1,56.95
3765,77,464,1,2024-04-16,1,43.08
3766,41,926,1,2024-11-22,1,7.74
3767,67,581,3,2024-07-05,1,74.97
3768,23,861,4,2024-05-04,1,31.45
3769,26,343,3,2023-01-19,1,59.89
3770,36,37,1,2023-08-26,1,59.88
3771,85,116,5,2024-06-19,1,70.1
3772,58,325,2,2023-10-01,2,204.2
3773,92,489,2,2024-12-22,1,61.57
3774,99,649,2,2023-11-22,1,127.7
3775,65,382,2,2023-10-20,1,39.87
3776,94,604,1,2023-08-19,3,259.5
3777,89,344,4,2023-03-15,2,174.56
3778,9,655,3,2023-06-12,1,98.65
3779,74,191,2,2024-10-28,1,46.78
3780,82,418,3,2024-10-01,2,111.56
3781,36,273,1,2024-09-16,1,59.88
3782,79,444,4,2024-08-28,1,76.57
3783,36,844,2,2023-07-30,1,59.88
3784,59,668,5,2023-08-17,2,110.42
3785,96,125,5,2023-05-18,2,191.66
3786,14,972,3,2024-03-14,1,92.29
3787,80,819,3,2024-07-23,1,19.16
3788,73,497,4,2024-03-21,1,35.61
3789,92,449,5,2023-03-18,1,61.57
3790,79,955,4,2024-06-03,5,382.85
3791,24,207,2,2024-09-20,1,92.43
3792,34,13,3,2024-07-19,1,109.05
3793,59,132,1,2023-04-19,1,55.21
3794,23,354,4,2023-08-12,1,31.45
3795,93,27,4,2024-07-05,1,100.91
3796,13,476,2,2024-12-18,1,50.23
3797,71,396,1,2023-10-30,1,73.15
3798,47,627,1,2024-04-09,1,70.27
3799,2,47,2,2023-04-22,1,39.06
3800,86,917,5,2023-11-13,1,39.91
3801,27,2,4,2024-12-16,1,28.59
3802,90,755,3,2023-05-12,3,217.23
3803,26,181,3,2023-07-19,2,119.78
3804,75,426,3,2023-07-14,5,315.15
3805,35,306,3,2024-11-26,1,50.16
